Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18258510,Spice Fusion,New Delhi,"Shop 12, DDA Local Shoping Center Market, Mayur Vihar Phase 1",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2956494,28.6065417,"North Indian, Mughlai",400,No,No,No,No,1,3.1,Orange,Average,7
308526,Sweet Toof Designer Cakes,New Delhi,"16-A, Pocket 3, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29909826,28.60545101,"Bakery, Desserts",250,No,No,No,No,1,3.1,Orange,Average,7
301118,The Chef,New Delhi,"Shop 7 & 8, Block A, Main Road, Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3084321,28.5894261,"North Indian, Chinese",600,No,Yes,No,No,2,3.2,Orange,Average,23
309551,The Edge Cafe,New Delhi,"32-B, JP Complex, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.28917677,28.61092375,"Fast Food, Chinese",400,No,Yes,No,No,1,3.1,Orange,Average,53
9736,The Epicure - Fraser Suites,New Delhi,"Fraser Suites, 4-A, District Centre,  Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29954,28.5939142,"Asian, Thai, Chinese, North Indian",2000,Yes,No,No,No,4,3.1,Orange,Average,80
18022625,Udupidarshini Veg Restaurant,New Delhi,"C-24/A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2957443,28.6076829,"Chinese, North Indian, South Indian",550,No,Yes,No,No,2,3.4,Orange,Average,33
18420679,36 lebzelter,New Delhi,"P 37/38, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"Bakery, Desserts",150,No,No,No,No,1,3.7,Yellow,Good,39
301361,Baked Buns,New Delhi,"Shop 12, BR Complex, Near Alchon International School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3347996,28.6040018,"Fast Food, Pizza, Burger",500,No,Yes,No,No,2,3.6,Yellow,Good,165
312991,Freakin Beans,New Delhi,"606, Shikha Plaza 1, Shashi Park Road, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2905678,28.6068499,Cafe,250,No,No,No,No,1,3.7,Yellow,Good,72
18277153,Nutri Cafe,New Delhi,"Shop G-3, Plot 1, LSC 11, Atlantic Plaza, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2952729,28.5975729,Fast Food,500,No,Yes,No,No,2,3.7,Yellow,Good,49
18273548,Senorita's,New Delhi,"10, Samachar Market, Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2949672,28.597776,"Mexican, North Indian",550,No,No,No,No,2,3.7,Yellow,Good,57
18399818,Village - The House of Food,New Delhi,"B-1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29340594,28.6087318,"Street Food, Fast Food, Chinese, South Indian, North Indian",300,No,Yes,No,No,1,3.7,Yellow,Good,65
8062,Aman Vaishno Dhaba,New Delhi,"417, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3122819,28.594717,North Indian,150,No,No,No,No,1,0,White,Not rated,1
304254,Anupam Hotel,New Delhi,"A 60, Main Market Road, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3078828,28.5901962,North Indian,200,No,No,No,No,1,0,White,Not rated,2
18469823,Bake Bank,New Delhi,"B-19, Acharya Niketan Market, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29497844,28.60724844,"Bakery, Desserts",300,No,No,No,No,1,0,White,Not rated,0
18057803,Buzybee,New Delhi,"17/602, Eastend Apartments, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"Bakery, Desserts",300,No,No,No,No,1,0,White,Not rated,0
18208900,Cafe Tandoor,New Delhi,"G-6, Kanishka Complex, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,Fast Food,250,No,No,No,No,1,0,White,Not rated,2
18420694,Chawlas 2,New Delhi,"C31, C Block, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.295699,28.6073217,"North Indian, Mughlai",500,No,No,No,No,2,0,White,Not rated,1
18438463,Choksi Chinese,New Delhi,"Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3086422,28.5899497,Chinese,200,No,No,No,No,1,0,White,Not rated,0
18317329,Desi Chulha,New Delhi,"193 Main Road, Shashi Garden, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2958351,28.6097862,"North Indian, Chinese",400,No,No,No,No,1,0,White,Not rated,0
18442896,Fumble Foods,New Delhi,"East End Apartments, Near New Ashok Nagar Metro Station, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"North Indian, Fast Food",150,No,No,No,No,1,0,White,Not rated,0
18494989,Games v/s Cafe,New Delhi,"Shop 15, DDA Local Shopping Center, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29572514,28.6067005,"Cafe, Beverages",200,No,No,No,No,1,0,White,Not rated,0
18432170,Goodies- Snacks N More,New Delhi,"E 62 Pratap Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"Fast Food, Chinese",400,No,No,No,No,1,0,White,Not rated,1
18489526,Grubhouse Cafe,New Delhi,"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,Fast Food,300,No,No,No,No,1,0,White,Not rated,0
18375372,Mr. Baker's,New Delhi,"C-29, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2956929,28.6073554,Bakery,250,No,No,No,No,1,0,White,Not rated,1
8108,Muradabadi Chicken Biryani & Dhaba,New Delhi,"B-116, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3063531,28.589274,North Indian,450,No,No,No,No,1,0,White,Not rated,3
6237,Pakiza Restaurant,New Delhi,"30, Block 15, Vasundhra Road, Mayur Vihar Phase 1, New Delhi Near Mayur Vihar Phase 1",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.30888665,28.60906117,"North Indian, Mughlai",600,No,No,No,No,2,0,White,Not rated,2
311993,Riddhi Siddhi Restaurant,New Delhi,"A, Ground Floor , Near Ganpati Complex, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3091618,28.5903191,"North Indian, Fast Food",200,No,No,No,No,1,0,White,Not rated,2
18479003,Rockers & Shockers,New Delhi,"S-19, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"North Indian, Mughlai, Chinese",550,No,No,No,No,2,0,White,Not rated,0
18472612,Saikutir Food,New Delhi,"F/206, Samaspur Road, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"North Indian, South Indian, Chinese",200,No,No,No,No,1,0,White,Not rated,0
18357972,Satnaam Foods,New Delhi,"101 A, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,North Indian,300,No,No,No,No,1,0,White,Not rated,0
18375388,Senorita's,New Delhi,"Pankaj Tower, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2905299,28.6068399,Mexican,300,No,No,No,No,1,0,White,Not rated,3
18292453,Shri Bala Ji Rasoi,New Delhi,"Near Authority, Main Road, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.296163,28.6051709,North Indian,200,No,No,No,No,1,0,White,Not rated,0
18421494,South Indian,New Delhi,"Opposite Balaji Dental Clinic, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,South Indian,150,No,No,No,No,1,0,White,Not rated,0
8033,Tip Top Eating Corner,New Delhi,"A 55 & 56, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3093426,28.5905357,North Indian,100,No,No,No,No,1,0,White,Not rated,0
18360957,ToLoveFromLove,New Delhi,"Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,"Bakery, Desserts",300,No,No,No,No,1,0,White,Not rated,0
18281993,Tripti Foods,New Delhi,"Shop 31, DDA Market, Near Jeevan Anmol Hospital, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29558725,28.60682357,South Indian,200,No,No,No,No,1,0,White,Not rated,1
18282003,U Like,New Delhi,"G-7, LSC 11, Main Market, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.294938,28.5980675,Bakery,150,No,No,No,No,1,0,White,Not rated,3
18421492,Zayka chicken restaurant,New Delhi,"C 31, Acharya niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2960093,28.6073214,"North Indian, Biryani",300,No,No,No,No,1,0,White,Not rated,0
6190,Cafe Coffee Day,New Delhi,"Sikka Plaza, Near Ahlcon Public School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.290606,28.6070669,Cafe,450,No,No,No,No,1,2.4,Red,Poor,49
2017,Food Fantasy,New Delhi,"P-35-36, Opposite Fine Home Apartments, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2928015,28.6082787,"North Indian, Chinese, Fast Food",500,No,Yes,No,No,2,2.4,Red,Poor,76
308812,Just Chinese,New Delhi,"C-2, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2935856,28.6088911,Chinese,300,No,Yes,No,No,1,2.4,Red,Poor,36
308848,Agarwal Bikaneri Sweets,New Delhi,"Shop 7, Pocket A, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2971024,28.6185258,"Mithai, Street Food",100,No,No,No,No,1,3.1,Orange,Average,12
301056,Bikaner Sweets,New Delhi,"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3007976,28.6198235,Mithai,100,No,No,No,No,1,2.8,Orange,Average,14
301692,Breadz,New Delhi,"Below Canara Bank, A Block Market, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2960034,28.6170417,"Bakery, Fast Food",300,No,Yes,No,No,1,3.3,Orange,Average,48
18265707,Desi Jugaad,New Delhi,"G-6, Plot 14, Vardhaman Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30071865,28.6193114,"North Indian, Chinese",350,No,No,No,No,1,3.2,Orange,Average,12
18368006,Food Trax,New Delhi,"G-8, Durga Complex LSC, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30117932,28.61981733,Chinese,300,No,No,No,No,1,2.9,Orange,Average,4
18225277,Hub Tub,New Delhi,"112-A, Pocket F, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30196454,28.61965104,"Chinese, Fast Food",300,No,No,No,No,1,3,Orange,Average,7
2936,Malabar Foods,New Delhi,"G-9, Krishna Plaza Complex, Pocket A Bus Stand, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3010973,28.6196099,"North Indian, Fast Food",500,No,Yes,No,No,2,2.7,Orange,Average,49
18291201,Mitra Di Chaap,New Delhi,"D-1, Opposite Mayur Vihar Bus Depot, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.29992136,28.61961396,"Street Food, Fast Food",300,No,No,No,No,1,3,Orange,Average,5
3854,New Hyderabadi Biryani House,New Delhi,"G-8, Manish Chamber, Pocket B Market, Near Neelam Mata Mandir, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.301318,28.6196741,"North Indian, Biryani",500,No,Yes,No,No,2,2.5,Orange,Average,25
308831,New Madras Cafe,New Delhi,"Shop 15, DDA Market, Pocket C, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3050334,28.6189331,South Indian,250,No,No,No,No,1,2.8,Orange,Average,11
301062,Roll Club,New Delhi,"G-6, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3003716,28.619632,Fast Food,250,No,No,No,No,1,3.2,Orange,Average,44
5186,Sanju Cool & Hot Hut,New Delhi,"7, Purvanchal Plaza, ISC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3009259,28.6199149,"North Indian, Street Food",250,No,No,No,No,1,2.8,Orange,Average,8
3851,Sethi's Kabab & Curries,New Delhi,"G-5, Manish Chamber, LSC, Pocket B, Near Virmani Hospital, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3013079,28.6198516,North Indian,500,No,No,No,No,2,3.1,Orange,Average,22
305357,South Indian Fast Food,New Delhi,"Near Canara Bank, Block A, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2970156,28.6186666,South Indian,300,No,No,No,No,1,3.3,Orange,Average,23
2019,Sweets and Spices,New Delhi,"G-1, Sagar Galaxy, Pocket B, Commercial Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3008117,28.6196422,"North Indian, Chinese, South Indian, Fast Food",400,No,No,No,No,1,2.8,Orange,Average,69
305370,Urban Degchi Kitchen & Bar,New Delhi,"Shop 5-10, LSC Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3008167,28.6194659,"North Indian, Chinese",1000,Yes,Yes,No,No,3,2.6,Orange,Average,94
301053,Wah Ji Wah,New Delhi,"3, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3003715,28.619648,"North Indian, Fast Food",400,No,Yes,No,No,1,3.1,Orange,Average,81
308844,Zaiqa Kathi Roll & Momos,New Delhi,"4, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3002431,28.6199122,Street Food,150,No,No,No,No,1,3.3,Orange,Average,16
308839,Duggal Snacks,New Delhi,"G-S, Abhishek Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3006489,28.6193502,Street Food,50,No,No,No,No,1,3.6,Yellow,Good,32
18440191,Granny's Flavour,New Delhi,"11/7 Purvanchal Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3014164,28.6195294,Street Food,150,No,No,No,No,1,3.5,Yellow,Good,16
18203185,Moustache Coffee,New Delhi,"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30168425,28.61956952,Cafe,400,No,Yes,No,No,1,3.7,Yellow,Good,79
301047,Pradeep Pav Bhaji,New Delhi,"G-2, Vardhman Sainik Plaza, Pocket B-2, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3020302,28.6194887,Street Food,200,No,No,No,No,1,3.8,Yellow,Good,94
312492,Sandwich Factory,New Delhi,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011218,28.6192793,Cafe,500,No,Yes,No,No,2,3.9,Yellow,Good,254
4672,Scorpio Cafe,New Delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3012169,28.6196855,"Chinese, Fast Food",400,No,Yes,No,No,1,3.7,Yellow,Good,410
311336,Veggie-Licious,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",450,No,Yes,No,No,1,3.6,Yellow,Good,100
18379056,Creamy Creation,New Delhi,"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.309698,28.623975,Bakery,300,No,No,No,No,1,0,White,Not rated,0
18440185,Evergreen Food Corner,New Delhi,"55, A Block Market, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2979348,28.6191348,"Fast Food, Raw Meats",350,No,No,No,No,1,0,White,Not rated,3
18440429,K.D Corner,New Delhi,"B-65, East Vinod Nagar, Near, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3094479,28.6232139,North Indian,300,No,No,No,No,1,0,White,Not rated,0
2942,Slice Of Italy,New Delhi,"104 & 105, Durga Complex, LSC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6197374,"Italian, Pizza, Bakery",700,No,Yes,No,No,2,2.2,Red,Poor,119
301103,Anokha Chinese Hut,New Delhi,"D-1/30, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3296222,28.6038472,"North Indian, Chinese",700,No,No,No,No,2,2.6,Orange,Average,27
18292451,Bobby Dhaba & Caterers,New Delhi,"C-3/88, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33470056,28.6042683,"North Indian, Mughlai",450,No,No,No,No,1,3.1,Orange,Average,5
9740,Clever Fox Cafe,New Delhi,"Red Fox Hotel, Community Center, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3328617,28.6071702,"North Indian, Continental, Chinese",900,Yes,No,No,No,2,3,Orange,Average,25
301106,Dana Pani,New Delhi,"B-1/60, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3302432,28.6032214,"North Indian, Chinese",300,No,No,No,No,1,2.8,Orange,Average,4
6225,Hotel Malabar,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3363682,28.6128083,Kerala,300,No,No,No,No,1,3,Orange,Average,24
301120,Lumbini Fast Point,New Delhi,"1-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3375211,28.6137147,"Chinese, Fast Food",400,No,No,No,No,1,3,Orange,Average,30
307850,Mayur Restaurant,New Delhi,"81-B,Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369722,28.613483,"North Indian, South Indian, Chinese",400,No,No,No,No,1,2.8,Orange,Average,19
18292449,MOC - The American Restaurant,New Delhi,"38-A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33534496,28.61123545,"American, Fast Food",400,No,No,No,No,1,2.6,Orange,Average,35
301116,Muradabadi Chicken Biryani,New Delhi,"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3335984,28.6054308,North Indian,450,No,No,No,No,1,3.3,Orange,Average,28
8462,New Aggarwal Sweet Corner,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3360236,28.6117841,Mithai,100,No,No,No,No,1,2.7,Orange,Average,11
309599,Pizza Castle,New Delhi,"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3351273,28.6103555,"Pizza, Fast Food",500,No,Yes,No,No,2,2.7,Orange,Average,29
309499,Punjabi Dhaba,New Delhi,"140-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292098,28.6014232,North Indian,200,No,No,No,No,1,3,Orange,Average,6
300958,Qureshi Chicken Corner,New Delhi,"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3364154,28.6132677,North Indian,200,No,No,No,No,1,3,Orange,Average,6
301105,Samarpan Fast Food,New Delhi,"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3365387,28.6101623,Chinese,300,No,No,No,No,1,2.9,Orange,Average,9
311228,Shaan-E-Tandoorz,New Delhi,"G-14, SSG East Plaza, DDA Local Shopping Centre, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390604,28.6078313,North Indian,400,No,No,No,No,1,2.9,Orange,Average,5
6226,Sonu Sudh Bhojnalaya,New Delhi,"B 1/1 B, Janta Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336318,28.6126674,North Indian,250,No,No,No,No,1,2.8,Orange,Average,10
311229,The Test,New Delhi,"G-11, Plot 1-2, SSG East Plaza, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3391034,28.6077552,North Indian,500,No,No,No,No,2,2.9,Orange,Average,4
306555,True Blue,New Delhi,"8, DDA Shopping Complex, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390881,28.6076461,"Chinese, North Indian",900,Yes,No,No,No,2,3.3,Orange,Average,26
301110,Zaika Kathi Rolls,New Delhi,"GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292915,28.6029222,Fast Food,150,No,No,No,No,1,3,Orange,Average,13
304986,Baked Buns,New Delhi,"C-4/79, Near Indian Oil Petrol Pump, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3347657,28.6040454,Fast Food,500,No,Yes,No,No,2,3.5,Yellow,Good,90
311256,A One Muradabadi,New Delhi,"A 118, Pocket A 2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336751,28.6130176,North Indian,300,No,No,No,No,1,0,White,Not rated,3
307847,Annapurna,New Delhi,"Shop 1, Basement, Tularam Complex, Old Kondi, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369792,28.6134753,North Indian,100,No,No,No,No,1,0,White,Not rated,1
18376492,Cake Walkers,New Delhi,"84-B, Pocket A-1, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33557563,28.61051668,Bakery,200,No,No,No,No,1,0,White,Not rated,2
6216,Harish And Sonu Sudh Bhojnalya,New Delhi,"Old Kondli, Near State Bank Of Patiala, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3340142,28.6082998,North Indian,300,No,No,No,No,1,0,White,Not rated,1
